entity,pillar,title,url,source,date,demographics,text_paragraph_1,text_paragraph_2,text_paragraph_3,has_text,is_google_link,rss_position,reach_score
Ethiopia,Agrifood & Climate,UNESCO launches BRIDGE-Africa in Ethiopia,https://www.unesco.org/en/articles/unesco-launches-bridge-africa-ethiopia,UNESCO,13 May 2026,,"Ethiopia hosts Africa’s largest beekeeping industry, supporting the livelihoods of more than two million rural households. However, recurring droughts, rising temperatures, and flash floods are steadily undermining this vital sector. These climate related pressures are destroying bee colonies, disrupting supply chains, and transforming a once sustainable source of income into an increasingly fragile and uncertain livelihood.","On 6 May 2026, UNESCO and the Government of Japan officially launched BRIDGE-Africa, Building Resilience in Ethiopia through Innovation for the Apiculture Industry Supply Chain , to begin addressing exactly that. The initiative aims to address the growing climate-related challenges facing Ethiopia’s beekeeping sector. As part of UNESCO’s broader program, Building a Culture of Resilience in Africa and SIDS through Innovation , the project will also expand to include feasibility studies in Djibouti and Rwanda as it progresses.","Opening the event, Dr Rita Bissoonauth, Director of the UNESCO Office in Ethiopia, and Ms Fukai Satsuki, First Secretary at the Embassy of Japan, reaffirming that the partnership is grounded in practical action where applying science and innovation can result in tangible solutions for communities that cannot afford to wait until the next disaster strikes before preparing for it. Ethiopia’s Ministry of Agriculture also underscored that, for the project to have a lasting impact beyond its implementation period, its alignment with the country’s existing priorities and long-term vision for the apiculture sector.",yes,no,2,8
Ethiopia,Workforce & Human Capital,In My Own Words: Dr. Naren Patel’s Trip to Ethiopia,https://www.surgery.wisc.edu/2026/05/15/in-my-own-words-dr-naren-patels-trip-to-ethiopia/,surgery.wisc.edu,15 May 2026,,,,,no,no,0,8
Ethiopia,Workforce & Human Capital,Ethiopia begins cooperation with TV BRICS to promote international visibility and development of quality education,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNZ3ZkWm9QWGlXblBwTDBJeWx4Tm4ycDdFM25iTThRWXlCcG52REpTVzRvWWpreUxZUjBuNW9OTXVET2l4MHRfZEM0NGxDWTJXQ3k5YzMtYWtZVGZhZGlVLUhmVGZOVjVBbGh2MEs1Ml9rVmNUNGRNSFRwNUJSZXlKQXM2ZDZ6VTZFMkpMbEFUSjBUX0V0VV9RenR4c3dQSnNoMkNDWHItSWFvSEdiSFVfNlQ1UGI1a0N6N1ctMFVpd0xSdWxQZXVsaQ?oc=5,TV BRICS,15 May 2026,,,,,no,yes,1,7
Ethiopia,Workforce & Human Capital,Winchester High School Girls Gotta Run club hosting self-defense fundraiser for Ethiopian girls,https://winchesternews.org/20260515_winchester-high-school-girls-gotta-run-club-hosting-self-defense-fundraiser-for-ethiopian-girls/,winchesternews.org,13 May 2026,,,,,no,no,2,6
Gabon,Jobs & Employment,“Put Money Where the Mouth Is” — Nigeria’s Tinubu and Gabon’s Nguema Urge Shift from Raw Exports to Value Addition,https://www.ktpress.rw/2026/05/put-money-where-the-mouth-is-nigerias-tinubu-and-gabons-nguema-urge-shift-from-raw-exports-to-value-addition/,KT PRESS -,14 May 2026,,,,,no,no,0,8
Gabon,Jobs & Employment,Gabon President Wants French Mining Giant to Process Its Manganese Locally — or Leave,https://www.ktpress.rw/2026/05/gabon-president-wants-french-mining-giant-to-process-its-manganese-locally-or-leave/,KT PRESS -,14 May 2026,,,,,no,no,1,7
Gabon,Jobs & Employment,MINISTRY OF ICT AND NATIONAL GUIDANCE | REPUBLIC OF UGANDA,https://mediacentre.go.ug/single-article?id=815,Uganda Media Centre,13 May 2026,,,,,no,no,2,6
Gabon,Macroeconomy,Gabon economic growth tourism,https://news.google.com/rss/articles/CBMiigFBVV95cUxPVkJZZDJFNHFVTVN1Tjcxb2dLTjhUOC1NS2JHTTg2MFN4Ymc5OGNHT0pYazMxOUdBTDdFU1U1V1BNeGJBREZYVzkxVzFWcUJYU1hBd2M2ZE5tOFZkQXVuVWVRRDVQeHd0bDZ6OHAtbU9HVnhRZktDSS1JY0UzNkdjWWJuSUtSdlVGclE?oc=5,Travel And Tour World,9 May 2026,,,,,no,yes,0,8
Gabon,Macroeconomy,Vaalco kicks off six-well Egypt campaign after completing 22-well program,https://drillingcontractor.org/departments/compl,Drilling Contractor,11 May 2026,,,,,no,no,1,7
Gabon,Macroeconomy,Top 10 African countries with the lowest fuel prices in May 2026,https://africa.businessinsider.com/local/markets/top-10-african-countries-with-the-lowest-fuel-prices-in-may-2026/8013fs9,Business Insider Africa,13 May 2026,,"Reduced fuel prices can give critical economic relief to African countries, especially as global energy markets remain unpredictable due to the ongoing conflicts across the globe.","Said conflicts, particularly the current Iranian war, have interrupted critical shipping routes, including the Strait of Hormuz , a vital corridor for global oil transit, resulting in gasoline price hikes and exposing Africa's vulnerability to external energy shocks.","Because most African countries import a large amount of their refined petroleum products, rising global oil prices swiftly lead to greater transportation costs, inflation, and pressure on household earnings.",yes,no,2,8
Gabon,Digital Economy,18 African countries are testing 5G,https://www.connectingafrica.com/5g-networks/18-african-countries-are-testing-5g,Connecting Africa,12 Oct 2024,,"There are 18 African countries that are testing or rolling out 5G, according to new stats from the Global mobile Suppliers Association (GSA).","The GSA told Connecting Africa that, as of February 2020, ""there are 24 operators in 18 African countries that are evaluating/testing/trialing/deploying 5G"" and of those operators eight ""have deployed 5G into pre-commercial or commercial networks.""","The organization would not name the countries or operators specifically but we know of at least three operators in South Africa that have deployed pre-commercial or commercial networks – Vodacom , MTN and Rain – as well as Telma in Madagascar .",yes,no,1,9
Gabon,Digital Economy,CNDH to Lead International Group on AI,https://www.moroccoworldnews.com/2026/05/299032/cndh-to-lead-international-group-on-ai/,Morocco World News,13 May 2026,,,,,no,no,0,8
Gabon,Digital Economy,Morocco’s CNDH elected to head Francophone AI and human rights working group,https://news.google.com/rss/articles/CBMilwFBVV95cUxPX1h1RnRJYXRZb19rd3FBNktKSlhWeS0xd2MxaFBXWm9DNHFBakVtUy1LOFAwcVRKSGJHYk1pVnVIdV9EYVNPZDV6XzA0UHo2cHJIWkRnNW5wSWFtbUJpcHFFVDdad2hBVm8yYmdsbWJzUk1lN2pTaVRVYXRKZ2Q3NkVtQW1oaUZqWGxJNXR3Sm1zRXRuSGVF?oc=5,Yabiladi.com,13 May 2026,,,,,no,yes,1,7
Gabon,Governance,‘Blatant disregard for rights’: concern grows over Gabon’s social media clampdown,https://news.google.com/rss/articles/CBMimwFBVV95cUxPcnpldW1mYkdXVmFzVWtRTEF4enBMdTRZUXRQMEhqZHFkSFY0X0dzVDQwYXNoc29lMWhaRnFUSDhqOEtiaU8tS1dfZmsyeUpyczJxaEp5ZWo2SHZ3VE5JSEZ5b1V2MFRGSzlxZWd3UENpUE5YQUlHRU5PeFNUUXhtaFdDWGZ3UncwS0ZpVk1UMUFSb2Rral9vZ25vYw?oc=5,The Guardian,13 May 2026,,,,,no,yes,0,8
Gabon,Governance,France faces regional backlash concerns as Macron defends West Africa participation at summit,https://africa.businessinsider.com/local/lifestyle/france-faces-regional-backlash-concerns-as-macron-defends-west-africa-participation/zl355s2,Business Insider Africa,11 May 2026,,"West Africa’s role in global diplomatic engagement has come under renewed scrutiny as political realignments in the Sahel continue to reshape relations between several African states and external partners, including France.","The issue surfaced during a recent “Africa Forward” Summit involving France’s President Emmanuel Macron, where questions were raised about whether the absence of some West African countries signalled reduced regional representation in high-level discussions.","Macron firmly rejected the suggestion that West Africa was being sidelined, arguing that the region remains central to ongoing diplomatic engagement.",yes,no,1,9
Gabon,Governance,Ronald Lamola criticizes ‘deliberate disregard’ for African peace initiatives + EU policy shift on Ethiopia,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPVk9TVkUxZ0p5RThURzBaVU9TclZhUkdMejZOY2lJeEF2Q1dvUHljRDFzVkdSTjVzTHhPYVo3QlM4cXB0d1FKaFI4bDNnbWdBQ0REOTV2a05xajY3bUVsV3EyTWhHdnVHTzZnRGlTdVozMjZSZ3F6ZWYtM3FGSkhVcTNhU2YtVjFCTnRpdDhMSzBxTmVWY2ZISmROT243UklqNkQxYzhJdl9wOGF3dW1UT0xDRHlna0R4c2lNZFp0V2VDVXBVWEJRMTRMZXYyY0JKYUU5Qllyb0t3UHZsTTBxNXRzT1lOLXk3eUk3QjRBVFg?oc=5,Table.Briefings,14 May 2026,,,,,no,yes,2,6
Gabon,Agrifood & Climate,Angola and Gabon strengthen ties with new cooperation agreements,https://news.google.com/rss/articles/CBMiswFBVV95cUxNWEdSVXVBS0RjRVVOMi1SX2Fkc1B5XzhDcC03RG1uVE9mU2RhLUtiQlZJVGJhWlYwTnRfcHFnRW5TdDJSRllWNUN4a1pIbjFfc3kxNFRYWnBPbEE5Y2pMTjNtZnNWdm9VLWtEY1ZrOXd5ZFNPVnZTNXBYYlY3YXhkS3BzVzJWb2pQdnR3Z2pXUVVOU0UwejBPbTZpdWpvQ2VpclMtU2xOQkEtaTYzLVo4SVpVdw?oc=5,MSN,9 May 2026,,,,,no,yes,1,7
Gabon,Agrifood & Climate,Africa Forward Summit: Securing balanced partnerships between Africa and France,https://guardian.ng/opinion/africa-forward-summit-securing-balanced-partnerships-between-africa-and-france/,The Guardian Nigeria News,11 May 2026,,"Almost ten years after French President Emmanuel Macron ’s Ouagadougou speech, which laid the foundations for renewed relations between France and the countries of Africa, Kenya and France are co-organising the Africa Forward Summit in Nairobi on 11 and 12 May 2026.","This renewal is built on a partnership of equals, based on shared interests and tangible results. And so initiatives have been implemented over the past nine years: ending permanent French military presence and closing bases in Senegal, Chad, Gabon and Côte d’Ivoire, prioritising training courses (21 regionally-oriented national schools, ENVRs); supporting greater representation of the continent of Africa in international forums; mobilising our partners by organising summits on the economic growth of the continent (Conference on the Financing of African Economies in 2021 and Paris Summit for a New Global Financing Pact in 2023), fighting global warming (One Forest Summit in Gabon in 2023), strengthening food security (Food & Agriculture Resilience Mission in 2022), and producing vaccines in Africa (Global Forum for Vaccine Sovereignty and Innovation in 2024).","In October 2025, Lagos hosted the Creation Africa Forum, supported by France and designed to strengthen African creative ecosystems, foster partnerships between African and European professionals, and scale up emerging talents in high-potential sectors such as video games, animation, digital fashion and VR.",yes,no,3,7
Gabon,Agrifood & Climate,"Op-ed: The Africa Forward Summit: securing balanced, future-oriented partnerships between Africa and France",https://www.thenewdawnliberia.com/the-africa-forward-summit/,The New Dawn Liberia,11 May 2026,,,,,no,no,4,4
Gabon,Workforce & Human Capital,Gabon president meets diaspora in Kigali| The New Times,https://www.newtimes.co.rw/article/35687/news/business/gabon-president-meets-diaspora-in-kigali,The New Times,15 May 2026,,,,,no,no,0,8
Gabon,Workforce & Human Capital,From ideas to impact: Transforming higher technical education for Africa’s youth,https://www.unesco.org/en/articles/ideas-impact-transforming-higher-technical-education-africas-youth,UNESCO,6 May 2026,youth,,,,no,no,1,7
Gabon,Workforce & Human Capital,"Ruto, Gabon’s Nguema push for unity, youth empowerment and peace at State House talks",https://news.google.com/rss/articles/CBMimgFBVV95cUxOTVZYUXRaZzlQZk1MMW5NOG5wR09iTjFVc2lkMVFMa09JSGFYM2tTMk9jUlFZdmNIV052THk3Rk91X2loY3d3bG1QcXdGbWJDSTM1MUlEUkhudjl5cmVPalZVQWh0ZUN0Yi1rdDZCZVV1akZHc0hORlJwa0UwNzNsajhubEI5cG5ONXlTTHdsSUlRbGZsVG93ajBn?oc=5,the-star.co.ke,11 May 2026,youth,,,,no,yes,2,6
Ghana,Jobs & Employment,Ghana Economy Grows 7.7% — But Is It Creating Enough Jobs? Economists Raise Concern,https://www.modernghana.com/ghana-economy-grows-77-but-is-it-creating-enough-jobs-economists-raise-concern/,Modern Ghana,14 May 2026,,,,,no,no,0,14
Ghana,Jobs & Employment,Economists Warn Against Expanding Bank of Ghana Mandate,https://www.newsghana.com.gh/economists-warn-against-expanding-bank-of-ghana-mandate/,News Ghana,15 May 2026,,,,,no,no,1,13
Ghana,Jobs & Employment,"John Mahama | Achievements, Date of Birth, Biography, & Age",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBlci1ERlJJbUI1MV9tbTRVWFNjZmJaMHB2MmFoeTJJdlFaa2t6ZXZsQXFyT1RwTEhUS1dDek5OWERKblhBNGdQajlDOGQ4dHVNLWRZd3VQQ2stWHE0?oc=5,Britannica,12 May 2026,,,,,no,yes,2,6
Ghana,Macroeconomy,Ghana: Fitch upgrades sovereign rating to B on fiscal consolidation and economic recovery,https://news.google.com/rss/articles/CBMivAFBVV95cUxOWXlWT0NPc2lPTFhHTXBsRjVZRUNBd0ZZS2pjZjhyYmNvXzZsNmpKdUFxZFJJUEk2Rm82Y0d6TUR1Y28xZDhfSlhkR1RESVlnSHZOeWNuZHV0SG1RVkJIY3R6SjZYUzdmanBOc2k1Ui1HOU9rVmRBVE95UFAzTDdIa3l4ckRpNmhOcmhibUw0c3gxWnZfSmI2T2RuNlFQZTBnelIzejB3TVZtUHJBNVhwYXgwSkNwVVl0VFNsdQ?oc=5,Africa News Agency,11 May 2026,,,,,no,yes,0,8
Ghana,Macroeconomy,The drop in inflation is actually shrinking the economy - Dr Yaw Adutwum,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPZDQ1QXhRZ18wWlB1ODVRM25FVUZrMHhXTVB0S3lSUmJCMGNEMGxhNkt4STZYYXRTWVM4VFBSSFRHMFM4MHdwcVBvQjV3ZHNzeGU4RnhQbzc4UjE4YTBQSXQ0RW5DUmJuOXdhRE1IQkZMbk02UldBYnhOVkFXVXd6MGdoeWhkN2VaMXNtbVFzUW5VRTVWNXV1MEJMa0hONmdoWUdSd0tEQTkwSWJwWWEyb2lzQXdRcGx6bnZBVXBma0I2YnFIU1g0dw?oc=5,GhanaWeb,13 May 2026,,,,,no,yes,1,10
Ghana,Macroeconomy,Adutwum Sparks Debate: “Falling Inflation Shrinks the Economy”,https://news.google.com/rss/articles/CBMimAFBVV95cUxQM1JyU3FTZ2g3QUdfQ1E5SmE4Q3lCY3RzN0E4dFhVeksxeU1jWVFlOU9hbVFGczJIM2xFMFV4Uk9qaWlxX2pMTU1zYktGR0RIWlB6dDVwLXFwQUMxbU9za19GTlBCek84ZUdKRTlDTjBhSXpzb3h5UVl2dHdJWDJWeVRQb0NRMVNzWXhoSlY1RWZUYklMYy03ONIBlwFBVV95cUxOSFdHT1BzLVdYX2dWTExLOXJJa2JzQmE1X2VXV2xwdlB2WlZiYlB3VzVfM29kT0g0VG40NFdPV2xRX1lFN2x0cTNPUUNmeHpaMHZNRjlyMVVXVjloZ2xVam50WmtKclJFektlNlBVbGNZVkpBOGYyaWhiSGRvZDVHUUFlbVdqSV9rTEVRRVRVcmgzQzc4c1ZB?oc=5,Modern Ghana,13 May 2026,,,,,no,yes,2,6
Ghana,Digital Economy,MTN Ghana Commits to Advancing Ghana’s Digital Economy,https://www.newsghana.com.gh/mtn-ghana-commits-to-advancing-ghanas-digital-economy/,News Ghana,15 May 2026,,,,,no,no,0,8
Ghana,Digital Economy,An EdTech Startup Made Its Presence Felt At A Fintech Awards Show. Here's Why eCampus Has Moved Beyond Edtech,https://techlabari.com/an-edtech-startup-made-its-presence-felt-at-a-fintech-awards-show-heres-why-ecampus-has-moved-beyond-edtech/,Tech Labari,11 May 2026,,,,,no,no,1,7
Ghana,Digital Economy,"Turning streams into livelihoods: MTN Ghana, artists, industry leaders and creators rethink music income",https://www.myjoyonline.com/turning-streams-into-livelihoods-mtn-ghana-artists-industry-leaders-and-creators-rethink-music-income/,MyJoyOnline,15 May 2026,,,,,no,no,2,10
Ghana,Governance,Ghana to evacuate 300 from South Africa over anti-immigrant protests,https://www.bbc.com/news/articles/cedpv17gqqzo,BBC,13 May 2026,,Ghana says it will evacuate 300 citizens from South Africa following a recent wave of protests against foreign nationals.,"Foreign Minister Samuel Okudzeto Ablakwa said in a post on X on Tuesday that the Ghanaian president had granted approval for their ""immediate evacuation"".","He said the ""distressed"" Ghanaians had registered at the country's embassy in Pretoria to be rescued in response to an advisory by the foreign ministry ""following the latest wave of xenophobic attacks"".",yes,no,0,17
Ghana,Governance,Ghana to evacuate 300 citizens from South Africa after xenophobic attacks,https://news.google.com/rss/articles/CBMitAFBVV95cUxOY0NIV3cxU3FFMjk1LWszMXZUSHU3aW94ZkN4YWpxbWFDUkRzZ2xnRnk1aE5SWkxJUG9aY1dnamdpWVQ0ZF9Zd0tqUWxaeU5OLXZMakVfZUcyb19TUkJtNEYyd2FlQ2txbnV2X0lSb3NaV25IOEpwQVY2ZEUtM28yWWFYdGVhT0J3MDh0T2tTMTBsbVJ2M0wzWmxxU2ttMFRQemM5RElvTkVNZGpaUWlIZFl6eEw?oc=5,Reuters,13 May 2026,,,,,no,yes,1,14
Ghana,Governance,South Africa’s xenophobia crisis deepens as Ghana rushes to evacuate over 300 citizens,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNejJhMTRMTkpqdWk3eVZ3dlNNTVlwS0tYSGZmc0h1T3Jwb3NaWlA4eHl1X3VCcDlfck50SGVhQzM1WGIyZFJMMVF6UWltdGhETHBVSTJRdXZscXk0WnUwWEZ6YnZkVnRHRHBKQ2M1SFBKckd6WGRlRWg5dldaVTR6LTR5emJaWFBEQXFleGt6YllQSkpGMmxaMHV2enBiU1o4M3FsQkc3NUJobldzeEZrZ1hscGw5Y05iNHN0UWUzWlhxVExoTmhoN3JOSG1fNENFZVc4MWtreXlXWnBk?oc=5,Business Insider Africa,13 May 2026,,,,,no,yes,2,6
Ghana,Agrifood & Climate,From Silence To Climate Action: Why Information Matters In Ghana,https://www.modernghana.com/from-silence-to-climate-action-why-information-matters-in-ghana/,Modern Ghana,15 May 2026,,,,,no,no,0,8
Ghana,Agrifood & Climate,"Ghana stands at a critical turning point in agricultural development, UN experts warn",https://www.devdiscourse.com/article/business/3909128-ghana-stands-at-a-critical-turning-point-in-agricultural-development-un-experts-warn,Devdiscourse,15 May 2026,,"United Nations experts have warned that Ghana stands at a critical turning point in its agricultural development, cautioning that rapid moves toward mechanised and export-driven farming could deepen inequality and marginalise the country's small-holder farmers, artisanal fishers, pastoralists, and rural communities unless urgent protections are implemented.","The warning came from the UN Working Group on the Rights of Peasants and Other People Working in Rural Areas following an official visit to Ghana, where the experts assessed the country's progress in implementing the United Nations Declaration on the Rights of Peasants and Other People Working in Rural Areas (UNDROP).","While praising Ghana's legal reforms and human rights commitments, the experts said major gaps remain between policy promises and the daily realities facing rural populations who form the backbone of the country's food production system.",yes,no,1,9
Ghana,Agrifood & Climate,Climate Change: Government highlights push for coordinated action and investments,https://ghanafact.com/climate-change-government-highlights-push-for-coordinated-action-and-investments/,Ghana Fact,12 May 2026,,,,,no,no,2,6
Ghana,Workforce & Human Capital,Tuscaloosa City School welcomes visitors from Ghana,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOblVqRmdpZVdOZUJ3czJ6TGNOMVFkdnlScHJMdVBDbDNBQVF4TmYtRW52OExLN2ZrYUNfQ19ocDhEZnZ6cV9fQi1uR1BtY3B6cmJzUkVSWHYzeDR4WmpEaFlEMHFkNmVkTW1FbFNSQmpVWHVNRUxCaDhhRkkyeElsTFZoRV9tbFZoeEtDZDhpdEZsV1ZHMS1Ja2xvQ2gyUVdUYjIzX3hrd0c1TXEyM2E4elYzXzZ0bU5nN0FZd3BzY3NuSzMtUDlqbA?oc=5,WVUA 23,14 May 2026,,,,,no,yes,0,8
Ghana,Workforce & Human Capital,Ghana and IMF Conclude Final Support Programme Review,https://www.devdiscourse.com/stories/ghana-and-imf-conclude-final-support-programme-review/,Devdiscourse,15 May 2026,,,,,no,no,1,7
Ghana,Workforce & Human Capital,Ghana vows policy alignment to meet UN education safety standard,https://www.newsghana.com.gh/ghana-vows-policy-alignment-to-meet-un-education-safety-standard/,News Ghana,15 May 2026,,,,,no,no,3,5
Guinea,Jobs & Employment,West and Central Africa - Regional Mobility Mapping (December 2025),https://news.google.com/rss/articles/CBMiqAFBVV95cUxNVlJwaV9NZXdmZXNCM295aks4V3RVaTZXUEd5VHIweWQzZFhVbERQNkVlbFRBUW1SUE13M05sUU1jNXdZYWpLZFZRbTV4ajU0cmE4Ym9IN19Dck9mYWtUYU1lR2FqV3AyTmJBbTA2ZUVUeXFTdzRQY0tJaGo3SjFXSE9JZEVPeGNsaVR2ZVdrUWo5T2NPakNoOEEtRG42WFZTcmI1eDRSMHc?oc=5,ReliefWeb,15 May 2026,,,,,no,yes,0,8
Guinea,Jobs & Employment,From Port Moresby to Cerberus,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNYm9VeGY2Zms2OHZrcFFpdFRha0VUamlyS293eGx3Nzl5NjBtZUJuaWFBX0RKUk5CUEFBZFdXNEM4N0JrN1hNSmpWb2w0V2xaYU5RZFpZbXZ3cUdTX2wzTGZzLUVoX0V4dW1TOUVCMWZnc1NhVTd6SU1OSC1qS2M2cVlUSUlSdUlW?oc=5,defence.gov.au,14 May 2026,,,,,no,yes,1,7
Guinea,Jobs & Employment,Papua New Guinea Strengthens Labour Governance Through ILO-Led Reform Initiative,https://www.devdiscourse.com/stories/papua-new-guinea-strengthens-labour-governance-through-ilo-led-reform-initiative/,Devdiscourse,12 May 2026,,,,,no,no,2,6
Guinea,Macroeconomy,At a glance: budget 2026,https://theconversation.com/at-a-glance-budget-2026-281024,The Conversation,12 May 2026,,"The federal budget takes some big swings, with reforms to capital gains tax and negative gearing. There are also major spends on health, fuel and infrastructure.","This has meant some risky moves in the face of global uncertainty, including the ongoing conflict in the Middle East and the price of oil coming down soon.",,yes,no,0,10
Guinea,Macroeconomy,IFAD partners with the World Bank to accelerate agricultural transformation in Guinea through AgriConnect,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQbmtOU252TXhXV1ozTTNCbkZhZ2U3Zi1MTmIwcnVUZFZVNEo5NU9nbVNrN2hPUFBmSVNjY3lZNGVqeFlnVUsweHVrNXVzUldpUm5iek0wV3V4U3B1SXBucHRyeS1XR3Q2c1Y3UHJGRHVEb083Tm9nakl3bV9wZ1hmQ0lpbmtrX2ZiS2R5Zmc2ZWFhUXlfdDhuNk5UQ3dLVzdEQVJFNDdVdTdaYXY1T0FQTm8xR1hKRkpIVEFrYjBILTg2bjZURzA2V3NWUUhTWkdHaHc?oc=5,IFAD,30 Apr 2026,,,,,no,yes,1,7
Guinea,Macroeconomy,Inflation rises to 15.6% in April – NBS,https://news.google.com/rss/articles/CBMiekFVX3lxTE9GN09ZcVFnSXpVMzJ2OXo1bEI5ZUhwTGhMWG1xZlV4WHlyMnVabWMwcnhrQUdIaEZMYm42QllBOUNZbWNSbi1QOTdYWFBDTjdEX3RwRGU5REpVVFRrMU9WMTZIa2pZeUd6T0x1NlZQci1OZTNTRXByNmF3?oc=5,The Guardian Nigeria News,15 May 2026,,,,,no,yes,2,6
Guinea,Digital Economy,Medusa Subsea Cable System Extends to Guinea,https://news.google.com/rss/articles/CBMirgFBVV95cUxPWThUOFkzQkJ4M2luMFdOQU1BdmJJS2FjdW5tUUZ0blFqb05aZmdDT0ZWRFUzQkQyZTA5UHdTZzFYdHdFR2hTQUJnUFdvNG5jY0UzYW1fNzc4S1hHNTRrV2Q4ZXhYbmF2Tnd2ZlNxU0VPTnVSeW5ldXlwaTQ5WEZBYzFfUVFicEo2V0xROGxXZTVPb2p1R2JseXYySHFYbXVfS1ZSd1lMalZCckpXT1E?oc=5,Telecom Review Africa,11 May 2026,,,,,no,yes,0,8
Guinea,Digital Economy,Guinea and MEDUSA Formalize Landmark Submarine Cable Partnership,https://techafricanews.com/2026/05/12/guinea-and-medusa-formalize-landmark-submarine-cable-partnership/,TechAfrica News,12 May 2026,,,,,no,no,1,11
Guinea,Digital Economy,Internet Shutdowns Spread In Africa,https://news.google.com/rss/articles/CBMigAFBVV95cUxOWmxKNDFfYkxRUUo5X0ctREFJRW9qTkkwb1BVWEtVQzVKd3o0LVBYM3NNTFBKNlZaZ0dHa3BtcTBHeS1wX3Z1ZXNnNHpUeW5QbUlNYUlaZG5zZnF2MFFZLWZDZWhfejlOblA2Z1lYSV9lNl8yem1Zc0xpR3Z3YVM3RQ?oc=5,Eurasia Review,11 May 2026,,,,,no,yes,2,6
